GeneID   Uniq_reads_num(9954821)      length  coverage        rpkm
RPS11	10777	609	*	1777.65359285847
ELMO2	4	3682	*	0.109129647371611
CREB3L1	52	2669	*	1.95713739268998
PNMA1	646	2643	*	24.5528493764651
MMP2	26	3524	*	0.741146382106917
SLMAP	357	4420	*	8.11357941737283
HAUS2	503	3942	*	12.817930422121
LOC653712	15	1104	*	1.36486196203218
C10orf90	42	3078	*	1.37071517122608
ZHX3	379	9991	*	3.81063011847767
ERCC5	345	4098	*	8.45694849680846
APBB2	738	8974	*	8.26108025621901
GCSH	60	1538	*	3.9188754384487
MTERF	17	2163	*	0.789512384139927
PDCL3	2262	1075	*	211.373569299903
CLK4	877	2507	*	35.1408129380468
AEN	2085	3116	*	67.2163855088607
ZNF799	26	2587	*	1.00958633573435
DECR1	16	1251	*	1.28478133212557
CXCR4	36	1894	*	1.90936549873308
SALL1	1	5253	*	0.0191231373321089
IRAK1	7	3571	*	0.196913156773727
RPS18	18616	542	*	3450.27434131007
LOC401397	11	1126	*	0.981343023500223
SLC10A7	1	3783	*	0.0265540154389554
BRIX1	449	1271	*	35.4868405523998
TMSB10	3687	482	*	768.409355965416
LMAN1	2439	4832	*	50.7050738305425
ESYT1	15	4277	*	0.352304794501642
CHD8	56	8229	*	0.683608587035099
SUMO1	1830	1527	*	120.386724258147
UQCR11	703	1335	*	52.8981646480259
DDB1	3431	4337	*	79.4690169314053
MYO9B	9	7622	*	0.118615135614027
EP300	315	8760	*	3.61221001458379
CCNI	5162	1871	*	277.147367276079
CRNKL1	13	4405	*	0.296458552842767
C9orf45	12	5983	*	0.201478536665021
HIC2	2773	6794	*	41.000662267389
UTY	4	6522	*	0.0616092244131054
CENPQ	657	1728	*	38.1933872375338
DTNBP1	1002	2095	*	48.0452258168876
REEP6	6	1372	*	0.439302509062252
ATP5G2	708	1163	*	61.1533267473279
KBTBD8	19	4680	*	0.407825420449957
CDK14	88	4953	*	1.78476437627499
TMEM42	2	969	*	0.20733506791655
PARN	1683	3077	*	54.9443657466921
SOD2	496	1593	*	31.2775297182435
PNPT1	380	4579	*	8.33641829091853
MIER1	53	5628	*	0.945993877309012
STK16	4	3118	*	0.128869583586361
SEMA4D	38	4628	*	0.8248154570898
KIAA1486	6	4590	*	0.131312209680481
AGPAT1	7	2257	*	0.311553780610978
TOB2	300	4565	*	6.60156672982924
NOSTRIN	20	2819	*	0.712691311852205
NINL	61	4972	*	1.23243850859607
MAP3K3	59	4825	*	1.22834747853441
MAX	270	2103	*	12.8970693815994
GRM2	7	3353	*	0.209715741974047
PROSC	43	2568	*	1.68205418124589
OSBPL8	210	7241	*	2.91331397392202
PIR	2	1311	*	0.153247658894841
PPCS	28	1488	*	1.89026043773919
LONP1	2787	3110	*	90.020853122289
IPO9	2654	11415	*	23.35562789631
EVC	1	6430	*	0.015622681245034
SCYL3	77	3477	*	2.22460331067839
HERC2P2	10	6075	*	0.16535611589394
SORL1	3	10924	*	0.0275871037364248
NAT10	651	4040	*	16.1869926000062
CHD1	187	6456	*	2.90967598448595
